datetime,weekday,weekend,location1,location2,device_type,SSID,RSSI,ping_ms,download_Mbps,upload_Mbps,packet_loss_rate,ping_jitter_ms,ap_code,client,floor_client,building_client
2025-11-18 7:49,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.61,102.73,142.29,0,0.18,CLIENT_AP_B2F0155121,4,30,136
2025-11-18 7:51,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.91,105.63,142.51,0,0.14,CLIENT_AP_B2F0155121,4,32,145
2025-11-18 7:53,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.85,100.88,141.82,0,0.15,CLIENT_AP_B2F0155121,4,32,145
2025-11-18 7:55,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,1.72,111.23,146.56,0,0.28,CLIENT_AP_B2F0155121,4,32,145
2025-11-18 7:57,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.75,98.27,141.37,0,0.32,CLIENT_AP_B2F0155121,4,36,148
2025-11-18 7:59,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.68,102.55,142.88,0,0.22,CLIENT_AP_B2F0155121,4,36,148
2025-11-18 8:01,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,1.79,98.2,140.33,0,0.4,CLIENT_AP_B2F0155121,7,43,156
2025-11-18 8:03,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,1.93,102.97,139.98,0,0.28,CLIENT_AP_B2F0155121,7,43,156
2025-11-18 8:05,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,1.67,96.93,127.83,0,0.47,CLIENT_AP_B2F0155121,7,43,156
2025-11-18 8:13,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.9,102.94,139.56,0,0.1,CLIENT_AP_B2F0155121,4,41,167
2025-11-18 8:15,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.78,103.48,140.53,0,0.15,CLIENT_AP_B2F0155121,4,41,167
2025-11-18 8:17,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.66,102.26,141.35,0,0.3,CLIENT_AP_B2F0155121,4,36,175
2025-11-18 8:19,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,1.97,104.37,139.09,0,0.47,CLIENT_AP_B2F0155121,4,36,175
2025-11-18 8:27,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,1.87,98.28,131.99,0,0.11,CLIENT_AP_B2F0155121,4,40,188
2025-11-18 8:29,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,1.75,99.69,140.07,0,1.56,CLIENT_AP_B2F0155121,4,40,188
2025-11-18 8:31,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,4.75,99.07,136.54,0,5.39,CLIENT_AP_B2F0155121,4,39,216
2025-11-18 8:33,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.56,96.9,134.83,0,1.72,CLIENT_AP_B2F0155121,4,39,216
2025-11-18 8:37,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.68,97.45,130.14,0,0.2,CLIENT_AP_B2F0155121,4,39,216
2025-11-18 8:39,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.93,94.49,139.32,0,0.07,CLIENT_AP_B2F0155121,4,39,216
2025-11-18 8:41,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,2.09,96.01,138.55,0,1.81,CLIENT_AP_B2F0155121,4,43,220
2025-11-18 8:43,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,1.71,94.06,132.65,0,0.32,CLIENT_AP_B2F0155121,4,43,220
2025-11-18 8:45,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,1.97,92.87,125.99,0,0.28,CLIENT_AP_B2F0155121,4,43,220
2025-11-18 8:47,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.67,87.84,119.82,0,0.16,CLIENT_AP_B2F0155121,5,40,227
2025-11-18 8:51,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.92,83.39,125.97,0,0.19,CLIENT_AP_B2F0155121,5,38,230
2025-11-18 8:53,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.32,81.96,124.37,0,0.73,CLIENT_AP_B2F0155121,5,38,230
2025-11-18 8:55,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.73,80.65,124.15,0,0.21,CLIENT_AP_B2F0155121,5,38,230
2025-11-18 8:57,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.01,78.61,110.91,0,0.13,CLIENT_AP_B2F0155121,4,43,261
2025-11-18 8:59,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,16.54,78.35,115.38,0,11.36,CLIENT_AP_B2F0155121,4,43,261
2025-11-18 9:01,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.81,83.14,121.82,0,0.12,CLIENT_AP_B2F0155121,5,48,272
2025-11-18 9:03,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.2,85.53,121.89,0,12.46,CLIENT_AP_B2F0155121,5,48,272
2025-11-18 9:05,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,5.21,83.09,112.84,0,3.03,CLIENT_AP_B2F0155121,5,48,272
2025-11-18 9:07,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.66,82.96,123.08,0,0.6,CLIENT_AP_B2F0155121,4,48,298
2025-11-18 9:09,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.01,98.35,119.59,0,0.22,CLIENT_AP_B2F0155121,4,48,298
2025-11-18 9:11,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.31,86.05,119.29,0,0.76,CLIENT_AP_B2F0155121,4,51,314
2025-11-18 9:13,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.97,91.69,119.36,0,0.29,CLIENT_AP_B2F0155121,4,51,314
2025-11-18 9:15,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,1.99,85.96,121.4,0,1.13,CLIENT_AP_B2F0155121,4,51,314
2025-11-18 9:17,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,4.06,79.58,104.12,0,3.95,CLIENT_AP_B2F0155121,5,57,324
2025-11-18 9:19,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,9.77,87.22,125.89,0,2.98,CLIENT_AP_B2F0155121,5,57,324
2025-11-18 9:21,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.26,87.42,131.9,0,0.48,CLIENT_AP_B2F0155121,4,57,341
2025-11-18 9:23,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.98,95.84,120.96,0,0.34,CLIENT_AP_B2F0155121,4,57,341
2025-11-18 9:27,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.91,69.8,91.9,0,1.68,CLIENT_AP_B2F0155121,4,64,354
2025-11-18 9:29,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,5.5,55.11,107.05,0,3.19,CLIENT_AP_B2F0155121,4,64,354
2025-11-18 9:31,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.83,65.89,64.58,0,11.9,CLIENT_AP_B2F0155121,5,68,362
2025-11-18 9:33,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,4.71,69.67,102.05,0,1.21,CLIENT_AP_B2F0155121,5,68,362
2025-11-18 9:35,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.04,82.39,116.23,0,0.16,CLIENT_AP_B2F0155121,5,68,362
2025-11-18 9:37,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.72,77.31,115.97,0,0.32,CLIENT_AP_B2F0155121,4,65,381
2025-11-18 9:39,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,6.95,73.64,108.42,0,5.09,CLIENT_AP_B2F0155121,4,65,381
2025-11-18 9:41,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.21,78.96,114.39,0,0.47,CLIENT_AP_B2F0155121,5,69,398
2025-11-18 9:45,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.46,73.27,121,0,0.81,CLIENT_AP_B2F0155121,5,69,398
2025-11-18 11:12,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-41,63.16,87.3,133.36,0,49.08,CLIENT_AP_B1F0138121,11,144,572
2025-11-18 11:18,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-42,64.79,78.21,106.89,0.42,22.9,CLIENT_AP_B1F0138121,13,145,575
2025-11-18 11:22,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-41,56.03,93.09,110.86,0.41,27.55,CLIENT_AP_B1F0138121,14,142,577
2025-11-18 11:24,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-42,31.71,84.8,95.47,0,53.57,CLIENT_AP_B1F0138121,14,142,577
2025-11-18 11:26,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-41,23.63,79.58,108.06,0,27.96,CLIENT_AP_B1F0138121,14,152,583
2025-11-18 11:28,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-42,6.41,81.29,68.5,0,18.84,CLIENT_AP_B1F0138121,14,152,583
2025-11-18 11:30,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-43,57.49,74.35,76.38,0.42,34.1,CLIENT_AP_B1F0138121,14,152,583
2025-11-18 11:32,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-41,11.95,96.35,108.76,0.51,34.2,CLIENT_AP_B1F0138121,15,154,579
2025-11-18 11:36,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-42,7.37,80.92,106.34,0,7.21,CLIENT_AP_B1F0138121,15,151,579
2025-11-18 11:40,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-41,15.54,119.52,95.88,0,34.16,CLIENT_AP_B1F0138121,15,151,579
2025-11-18 11:42,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-41,53.99,49.01,128.14,0,34.74,CLIENT_AP_B1F0138121,13,158,582
2025-11-18 11:44,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-41,41.26,80.97,119.84,0,25.78,CLIENT_AP_B1F0138121,13,158,582
2025-11-18 11:46,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-45,14.23,112.33,187.13,0,21.15,CLIENT_AP_B1F0138121,15,154,579
2025-11-18 11:50,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-45,14.89,122.98,228.84,0,24.46,CLIENT_AP_B1F0138121,15,154,579
2025-11-18 11:52,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-45,12.74,110.82,192.21,0,9.78,CLIENT_AP_B1F0138121,14,164,584
2025-11-18 11:54,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-44,38.26,98.31,179.93,0,16.96,CLIENT_AP_B1F0138121,14,164,584
2025-11-18 11:56,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-43,32.47,103.14,220.38,0,24.07,CLIENT_AP_B1F0138121,14,176,638
2025-11-18 11:58,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-43,9.75,123.35,188.34,0,2.01,CLIENT_AP_B1F0138121,14,176,638
2025-11-18 12:00,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-44,12.54,124.03,134.6,0,9.75,CLIENT_AP_B1F0138121,14,176,638
2025-11-18 12:02,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-44,17.58,136.25,144.01,0,22.46,CLIENT_AP_B1F0138121,13,174,629
2025-11-18 12:04,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-44,6.54,88.07,240.21,0,17.39,CLIENT_AP_B1F0138121,13,174,629
2025-11-18 12:06,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-45,10.41,199.96,230.49,0,8.16,CLIENT_AP_B1F0138121,12,193,673
2025-11-18 12:08,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-43,8.28,120.14,208.91,0,4.98,CLIENT_AP_B1F0138121,12,193,673
2025-11-18 12:12,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-43,9.45,101.05,222.17,0,13.28,CLIENT_AP_B1F0138121,11,206,692
2025-11-18 12:14,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-46,12.35,110.98,262.95,0,8.27,CLIENT_AP_B1F0138121,11,206,692
2025-11-18 12:16,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-43,16.08,119.15,244.89,0,10.6,CLIENT_AP_B1F0138121,14,201,693
2025-11-18 12:18,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-46,5.35,121.55,279.62,0,1.22,CLIENT_AP_B1F0138121,14,201,693
2025-11-18 12:20,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-45,4.93,120.84,259.31,0,2.67,CLIENT_AP_B1F0138121,14,201,693
2025-11-18 12:22,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-44,14.75,42.33,246.15,0,20.57,CLIENT_AP_B1F0138121,11,222,736
2025-11-18 12:24,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-45,25.34,105.15,237.16,0,16.39,CLIENT_AP_B1F0138121,11,222,736
2025-11-18 12:28,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-45,13.37,43.77,155.1,0,28.41,CLIENT_AP_B1F0138121,14,230,743
2025-11-18 12:30,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-46,32.09,100.34,151.29,0,29.09,CLIENT_AP_B1F0138121,14,230,743
2025-11-18 12:32,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-46,26.18,86.38,248.04,0,18.93,CLIENT_AP_B1F0138121,12,225,767
2025-11-18 12:36,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-45,13.41,109.91,153.25,0,33.01,CLIENT_AP_B1F0138121,13,230,784
2025-11-18 12:38,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-44,71,75.8,113.21,0,120.99,CLIENT_AP_B1F0138121,13,230,784
2025-11-18 12:40,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-44,2.84,110.06,209.32,0,0.86,CLIENT_AP_B1F0138121,13,230,784
2025-11-18 12:42,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-45,21.99,127.51,218.14,0,20.32,CLIENT_AP_B1F0138121,15,242,782
2025-11-18 12:44,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-43,39.1,100.52,133.52,0,55.12,CLIENT_AP_B1F0138121,15,242,782
2025-11-18 12:46,2,0,"(36.369804, 127.346509)",도서관B1,노트북3,CNU WiFi,-43,4.13,117.68,148.24,0,31.41,CLIENT_AP_B1F0138121,15,256,829
2025-11-18 16:20,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,54.05,94.05,136.42,0,15.76,CLIENT_AP_B2F0155121,3,225,1041
2025-11-18 16:22,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,11.43,105.03,143.24,0,4.59,CLIENT_AP_B2F0155121,2,226,1059
2025-11-18 16:24,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,70.03,54.9,83.47,0,22.68,CLIENT_AP_B2F0155121,2,226,1059
2025-11-18 16:26,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,34.03,56.9,90.52,0,27.09,CLIENT_AP_B2F0155121,2,216,1020
2025-11-18 16:28,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,55.25,54.4,84.84,0,27.18,CLIENT_AP_B2F0155121,2,216,1020
2025-11-18 16:30,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.94,92.34,131.56,0,7.57,CLIENT_AP_B2F0155121,2,216,1020
2025-11-18 16:32,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,3.15,92.4,146.73,0,0.58,CLIENT_AP_B2F0155121,2,233,1061
2025-11-18 16:34,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,6.27,95.45,135.36,0,1.26,CLIENT_AP_B2F0155121,2,233,1061
2025-11-18 16:36,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,39.7,100.15,136.67,0,14.06,CLIENT_AP_B2F0155121,2,235,1070
2025-11-18 16:38,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,6.76,60.31,77.37,0,25.19,CLIENT_AP_B2F0155121,2,235,1070
2025-11-18 16:40,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.72,58.12,75.17,0,0.09,CLIENT_AP_B2F0155121,2,235,1070
2025-11-18 16:42,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,11.28,64.48,79.6,0,24.11,CLIENT_AP_B2F0155121,2,240,1087
2025-11-18 16:44,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,3.02,84.64,66.19,0,2.81,CLIENT_AP_B2F0155121,2,240,1087
2025-11-18 16:46,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.97,61.54,88.35,0,4.89,CLIENT_AP_B2F0155121,6,246,1086
2025-11-18 16:48,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,11.49,89.65,126.73,0,9.06,CLIENT_AP_B2F0155121,6,246,1086
2025-11-18 16:50,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,3.54,79.56,80.36,0,2.46,CLIENT_AP_B2F0155121,6,246,1086
2025-11-18 16:52,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.34,68.96,80.64,0,3.76,CLIENT_AP_B2F0155121,3,233,1092
2025-11-18 16:54,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.83,62.13,78.89,0,0.08,CLIENT_AP_B2F0155121,3,233,1092
2025-11-18 16:56,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,55.56,95.41,0,0.24,CLIENT_AP_B2F0155121,3,235,1082
2025-11-18 16:58,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.64,106.27,132.5,0,0.72,CLIENT_AP_B2F0155121,3,235,1082
2025-11-18 17:02,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,5.21,94.28,131.67,0,1.86,CLIENT_AP_B2F0155121,3,231,1106
2025-11-18 17:04,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.12,64.15,79.92,0,0.68,CLIENT_AP_B2F0155121,3,231,1106
2025-11-18 17:06,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.03,54.24,77.54,0,0.6,CLIENT_AP_B2F0155121,3,239,1097
2025-11-18 17:08,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.88,59.54,79.62,0,0.2,CLIENT_AP_B2F0155121,3,239,1097
2025-11-18 17:10,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.93,61.61,79.74,0,1.97,CLIENT_AP_B2F0155121,3,239,1097
2025-11-18 17:12,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,8.28,68.64,96.42,0,10.05,CLIENT_AP_B2F0155121,3,242,1073
2025-11-18 17:14,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.9,93.92,134.81,0,0.44,CLIENT_AP_B2F0155121,3,242,1073
2025-11-18 17:16,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,3.7,95.04,132.14,0,1.54,CLIENT_AP_B2F0155121,2,240,1065
2025-11-18 17:18,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.17,77.94,128.36,0,1.03,CLIENT_AP_B2F0155121,2,240,1065
2025-11-18 17:20,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.78,78.18,96.54,0,0.97,CLIENT_AP_B2F0155121,2,240,1065
2025-11-18 17:22,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.28,58.84,80.37,0,0.23,CLIENT_AP_B2F0155121,2,240,1065
2025-11-18 17:24,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.03,59.64,85.22,0,0.15,CLIENT_AP_B2F0155121,2,240,1065
2025-11-18 17:26,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,3.16,61.79,81.53,0,1.21,CLIENT_AP_B2F0155121,1,225,1050
2025-11-18 17:28,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,3.24,62.65,83.36,0,0.97,CLIENT_AP_B2F0155121,1,225,1050
2025-11-18 17:30,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.18,80.41,133.39,0,0.37,CLIENT_AP_B2F0155121,1,225,1050
2025-11-18 17:32,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.15,94.72,130.93,0,0.61,CLIENT_AP_B2F0155121,2,223,1054
2025-11-18 17:34,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.88,63.77,118.22,0,0.08,CLIENT_AP_B2F0155121,2,223,1054
2025-11-18 17:36,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2,53.44,79.02,0,0.22,CLIENT_AP_B2F0155121,1,223,1024
2025-11-18 17:38,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.7,68.71,84.92,0,16.08,CLIENT_AP_B2F0155121,1,223,1024
2025-11-18 17:40,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,70.59,114.23,0,0.2,CLIENT_AP_B2F0155121,1,223,1024
2025-11-18 17:42,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,3.35,64.15,98.64,0,1.8,CLIENT_AP_B2F0155121,2,225,993
2025-11-18 17:44,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,3.25,59.13,111.28,0,2.05,CLIENT_AP_B2F0155121,2,225,993
2025-11-18 17:46,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,3.3,88.76,138,0,7.74,CLIENT_AP_B2F0155121,4,227,999
2025-11-18 17:48,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.98,94.1,134.56,0,0.27,CLIENT_AP_B2F0155121,4,227,999
2025-11-18 17:52,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.43,50.95,80.62,0,1.76,CLIENT_AP_B2F0155121,1,215,989
2025-11-18 17:54,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2,92.12,133.22,0,0.21,CLIENT_AP_B2F0155121,1,215,989
2025-11-18 17:56,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,3.28,93.91,129.98,0,1.11,CLIENT_AP_B2F0155121,1,216,1003
2025-11-18 17:58,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,58.29,77.42,0,0.18,CLIENT_AP_B2F0155121,1,216,1003
2025-11-18 18:00,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.77,50.35,75.66,0,0.1,CLIENT_AP_B2F0155121,1,216,1003
2025-11-18 18:02,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.8,50.48,77.2,0,0.71,CLIENT_AP_B2F0155121,3,226,1005
2025-11-18 18:04,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.97,69.74,89.03,0,5.97,CLIENT_AP_B2F0155121,3,226,1005
2025-11-18 18:06,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.83,77.05,124.21,0,1.22,CLIENT_AP_B2F0155121,2,218,945
2025-11-18 18:08,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.72,64.75,93.01,0,0.97,CLIENT_AP_B2F0155121,2,218,945
2025-11-18 18:10,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,7.76,60.1,70.33,1.33,14.46,CLIENT_AP_B2F0155121,2,218,945
2025-11-18 18:12,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.96,60.4,89.34,0,15.56,CLIENT_AP_B2F0155121,2,231,969
2025-11-18 18:14,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.73,60.36,87.13,0,0.09,CLIENT_AP_B2F0155121,2,231,969
2025-11-18 18:16,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.92,60.4,70.28,0,0.51,CLIENT_AP_B2F0155121,2,212,943
2025-11-18 18:18,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,7.77,67.27,94.43,0,9.51,CLIENT_AP_B2F0155121,2,212,943
2025-11-18 18:20,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.83,71.91,99.96,0,0.43,CLIENT_AP_B2F0155121,2,212,943
2025-11-18 18:22,2,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,9.27,91.93,138.28,0,6.29,CLIENT_AP_B2F0155121,1,223,954
